0,0.0004458427429199219
1,0.00010967254638671875
2,9.1552734375e-05
3,9.202957153320312e-05
4,8.559226989746094e-05
5,0.00011372566223144531
6,9.632110595703125e-05
7,9.298324584960938e-05
8,0.00010085105895996094
9,9.632110595703125e-05
10,9.489059448242188e-05
11,9.989738464355469e-05
12,9.751319885253906e-05
13,9.632110595703125e-05
14,0.00011134147644042969
15,0.00010204315185546875
16,0.00010800361633300781
17,0.00010800361633300781
18,0.00010251998901367188
19,0.00010776519775390625
20,0.000118255615234375
21,0.00010728836059570312
22,0.00010561943054199219
23,0.00010943412780761719
24,0.00011157989501953125
25,0.00010895729064941406
26,0.00010395050048828125
27,0.00010204315185546875
28,0.00010323524475097656
29,0.00011110305786132812
30,0.00010395050048828125
31,0.00011181831359863281
32,0.00011539459228515625
33,0.00010347366333007812
34,0.00010824203491210938
35,0.00010514259338378906
36,0.00010466575622558594
37,0.00010061264038085938
38,9.512901306152344e-05
39,8.606910705566406e-05
40,9.179115295410156e-05
41,8.869171142578125e-05
42,8.726119995117188e-05
43,8.96453857421875e-05
44,9.989738464355469e-05
45,0.00010919570922851562
46,9.894371032714844e-05
47,0.00010514259338378906
48,0.00010657310485839844
49,0.00010156631469726562
50,0.000102996826171875
51,0.000102996826171875
52,0.0001163482666015625
53,0.00011134147644042969
54,9.942054748535156e-05
55,0.00010609626770019531
56,9.918212890625e-05
57,9.632110595703125e-05
58,0.00011515617370605469
59,0.00010275840759277344
60,9.703636169433594e-05
61,9.703636169433594e-05
62,0.0001049041748046875
63,0.00011610984802246094
64,9.870529174804688e-05
65,9.465217590332031e-05
66,9.655952453613281e-05
67,0.00010251998901367188
68,9.751319885253906e-05
69,9.846687316894531e-05
70,9.632110595703125e-05
71,0.00010013580322265625
72,0.00010418891906738281
73,9.489059448242188e-05
74,9.322166442871094e-05
75,9.632110595703125e-05
76,9.584426879882812e-05
77,0.00010538101196289062
78,9.655952453613281e-05
79,9.679794311523438e-05
80,0.00010013580322265625
81,9.512901306152344e-05
82,0.00010442733764648438
83,9.894371032714844e-05
84,9.584426879882812e-05
85,9.584426879882812e-05
86,9.989738464355469e-05
87,9.226799011230469e-05
88,9.512901306152344e-05
89,9.560585021972656e-05
90,9.655952453613281e-05
91,9.942054748535156e-05
92,0.00010371208190917969
93,0.00010323524475097656
94,0.00010228157043457031
95,0.00010466575622558594
96,9.34600830078125e-05
97,0.0001010894775390625
98,0.00010538101196289062
99,0.00010371208190917969
100,0.00010323524475097656
101,0.0001068115234375
102,9.965896606445312e-05
103,9.72747802734375e-05
104,0.000102996826171875
