0,0.11831879615783691,0.2960681915283203,0.019727706909179688
1,0.10757851600646973,0.2842082977294922,0.01965618133544922
2,0.11335635185241699,0.2853555679321289,0.01977705955505371
3,0.10795378684997559,0.2926342487335205,0.018978357315063477
4,0.1077117919921875,0.29277777671813965,0.019922971725463867
5,0.10973691940307617,0.29534268379211426,0.018738508224487305
6,0.1101386547088623,0.29513120651245117,0.019127607345581055
7,0.10738492012023926,0.28426122665405273,0.018148422241210938
8,0.10766220092773438,0.29418420791625977,0.019270896911621094
9,0.11263418197631836,0.28626394271850586,0.01904153823852539
